voltage,current,temp_battery,soh,vibration,motor_temp,inverter_temp,charging_cycles,odometer_km,ambient_temp,road_condition,failure_type,rul
396.914679668795,98.4373322753277,26.4132971455937,95.58820876837446,2.334302847034049,64.43513968597759,53.162163537917664,111.29386510628404,142421.9730371069,3.7891323617722463,Smooth,No_Failure,211
440.5667536774264,161.05135846105344,27.484600692171995,89.71616118313328,2.49829751030428,73.28224108645753,55.71037393115152,611.6802321624664,250000.0,37.57524665008491,Smooth,Power_Electronics_Failure,196
348.0762347910224,127.18890338463312,47.17948835606775,79.91546455597445,5.918897860139945,78.77977289963994,62.642972645789705,935.2846298172892,250000.0,19.35394940999733,Smooth,Motor_Bearing_Wear,35
368.6211986442506,116.88495272273629,76.58577851632795,64.02451620001962,10.033500216346592,90.65443151660092,89.99053093499258,876.77782932554,250000.0,31.629867151525247,Extreme,Thermal_System_Failure,50
368.3995058394088,114.37016341288891,38.0466256356582,99.96136338687776,2.467174440241163,63.57302230202159,61.20169615019205,1228.569976803585,157954.36821703042,28.54504218972331,Smooth,Battery_Cell_Degradation,114
378.829905661008,99.488692866572,41.18065852928466,93.87450080856898,2.262445861574698,67.14633978818776,62.00149784024028,1500.0,47068.99242665867,17.941103349509707,Smooth,Battery_Cell_Degradation,243
350.4985887106801,108.37419960947844,48.929522733804326,69.00892043134441,24.04369488584476,97.601451745166,94.95045140187904,1166.686612356495,194666.8913881101,16.06650181658033,Smooth,Motor_Bearing_Wear,53
407.0006631628628,92.71781386726204,27.650250274431222,96.70263404583034,1.8776959662671937,58.772928280220896,69.71051456244545,198.3533961914731,125285.78850789533,17.30644994211409,Rough,No_Failure,210
338.5547425134962,107.94173606007578,41.084520667323815,92.66894473589753,2.992897208880936,59.28430116628127,64.76360997381617,1179.9513786773086,135014.3787700027,37.24349430351495,Smooth,Battery_Cell_Degradation,185
397.6823108669255,110.36208317317764,27.085700957505072,96.63490689880442,2.5571854944414856,70.93390939559133,64.72868541033951,568.602925108363,50503.70777942142,41.36487253816687,Smooth,No_Failure,214
418.0135564164231,100.7840096244607,28.706844262525752,96.9449681486462,2.6265214755265625,73.8964365736035,50.63198835643531,181.83444937886,119009.29398395348,30.14913651991761,Smooth,No_Failure,267
381.1991399294902,191.1729123250105,55.58693156098771,68.30328200197802,10.48474153686134,89.05073670569311,92.5159970525093,644.4959393456855,250000.0,22.88590352236545,Rough,Power_Electronics_Failure,148
326.6504669900404,116.72760200644622,53.915342002297486,77.6131705752593,8.377522919818954,80.21909369541737,59.076915693667445,1242.9342240604915,121658.58603235366,24.05552702805841,Smooth,Battery_Cell_Degradation,158
338.922145174574,106.06540742760532,42.8277374878472,93.72607836628778,2.3659869008097774,70.04170536411826,61.92644419787349,1500.0,95340.17984215326,22.29814263187929,Smooth,Battery_Cell_Degradation,128
410.9590370841043,98.0608196324866,33.96188133299116,96.55020681395249,2.344405822349797,68.85275310175697,63.67221690284576,1500.0,88248.8304315706,33.37865501769007,Smooth,Battery_Cell_Degradation,148
353.7798231130201,142.58017725455483,47.074519325311904,72.97241929613003,7.636428075468264,73.671079825824,55.09276037540868,1242.079362547501,190540.29113914675,14.54708609456098,Smooth,Motor_Bearing_Wear,30
344.589349328365,102.80264892208808,34.183902474886935,92.52062399909278,2.226083088810046,61.60366345674199,60.26921494649357,1500.0,71156.55588446959,31.250727251445618,Rough,Battery_Cell_Degradation,186
378.4781669186888,92.20171118300276,42.25245861238128,93.89427229685496,2.455982939285618,69.84778833429722,55.38198874724217,1500.0,104547.11669503416,25.746448886642508,Smooth,Battery_Cell_Degradation,106
390.2490014844784,107.87306520267728,36.07205185913682,96.17381591058086,2.3900756663000093,56.16240487630615,63.782589961191455,961.183412578978,250000.0,13.721044970920996,Smooth,Thermal_System_Failure,19
391.856885095225,98.53605468031652,27.421630473043376,94.69910766500492,1.6820217771872488,63.63065933840366,49.67037368138348,247.57647147506324,106361.46039653591,45.0,Rough,No_Failure,264
350.8189207399527,108.4330231138551,44.29402039869348,60.0,11.686351516090484,89.41076655896764,77.31810715811345,1416.2035174378425,135181.90806027225,25.10061352886874,Smooth,Charging_Port_Fault,73
367.00931795526776,146.98713830018266,41.97571278412321,73.30442582015435,8.02843466298853,87.40041523098273,85.42085395773368,960.2706140689515,174705.2031773587,13.489661552280182,Rough,Power_Electronics_Failure,179
401.4110753100397,102.09723247341962,26.68083974405032,96.9090592629505,1.8019408579620888,69.22037774474327,61.983852021061,241.877378391264,109021.6034129375,28.50447353675434,Rough,No_Failure,255
354.03329309915887,131.80630254805752,69.71565987036965,60.0,8.184372500066136,81.55437997601074,92.65051553220488,1056.6067370181956,231880.8102487852,14.538855220152314,Smooth,Thermal_System_Failure,14
428.83955259362654,113.8316181879968,29.24966450049233,94.97208800380604,2.058490739815918,63.0998366272718,53.40953223026696,699.8598078554379,241765.24948333585,27.35354219635889,Smooth,Power_Electronics_Failure,179
391.0185823636773,178.20627993889946,51.91086315517773,64.87985677895234,9.309082957386371,85.56753909333568,91.11144858527032,1500.0,61043.82990692105,30.63273901177763,Rough,Power_Electronics_Failure,188
341.09532130021944,144.62902912665254,50.09680687329664,66.4869324349324,27.665254739399533,103.81085467971393,79.02136950094726,1211.686397368951,191815.8829104461,18.908277793545675,Smooth,Motor_Bearing_Wear,36
396.6441991203904,140.92895519143127,27.56912791900357,95.05429366220824,2.597945244249644,65.25116960083345,61.20580583000954,1299.156302193446,114985.19793505516,22.69176743926688,Rough,Power_Electronics_Failure,189
395.8537250259109,84.66736374869599,38.03964810230196,96.71720713699224,2.633191835616885,63.50431834406716,59.583677251386206,567.0935706856486,250000.0,43.40039354942947,Smooth,Battery_Cell_Degradation,211
367.7588478377938,170.3435467810428,41.30331790626899,70.11590881873089,8.734721468162471,98.2807420062605,97.40985734134355,755.8832014637934,250000.0,36.41694088755909,Smooth,Power_Electronics_Failure,100
398.078942245724,100.98394104562574,27.480474002972777,96.4517153245626,2.141254771751118,61.80765829121564,64.68795858042733,502.9878435519074,56285.595170924425,26.726917736448947,Extreme,No_Failure,258
370.0432988569997,96.76126053284796,43.9195536933526,98.19221419766576,2.1837173671465533,67.14333278176727,54.67850249128001,1255.5027523942445,181860.6605801754,29.166171641864928,Smooth,Thermal_System_Failure,41
405.1792389141408,109.8097548251636,40.94177617383285,93.59098557289096,2.518781425202875,61.95782187813007,55.7243382414395,550.4627951438717,250000.0,13.61243863825568,Smooth,Battery_Cell_Degradation,213
368.40018223372095,103.6680170456219,31.306970760078404,94.7404757328302,8.26976814891191,81.61870141030732,58.83300140466229,801.6462235553612,250000.0,26.286518600708643,Rough,Motor_Bearing_Wear,109
349.5417135982869,149.292610361144,53.25805307609207,74.89294368064954,24.387323047721026,103.5822627200054,74.24821066579548,1161.1728085117156,201180.58009433263,34.965272325685014,Smooth,Motor_Bearing_Wear,39
361.4965681500026,103.65439208623464,41.29343818599393,61.20659737928335,31.90295042826961,94.14368649258527,49.54740277594426,776.493466901555,250000.0,3.886981182851766,Rough,Motor_Bearing_Wear,105
427.70636646313466,115.8397854578743,25.81353632181917,96.6873573142987,2.759415462325076,71.22486977960618,67.93470713066759,1500.0,126563.00057769271,20.59600792736272,Smooth,Power_Electronics_Failure,58
348.9587823261495,127.46042806888823,63.25538439491921,60.0,8.557587313226888,96.20825884703896,55.12407929715925,1000.5603325735927,138779.8527747773,20.672154249045768,Smooth,Battery_Cell_Degradation,183
409.5726415665655,141.51729404926778,28.737780637250047,96.25472715982836,8.733418500396215,96.22297044746794,54.010811627728856,286.5886065963706,105124.04796134452,20.988928607413985,Smooth,No_Failure,225
406.4652398573584,61.20513491759557,26.05013208648074,95.00344577245048,9.76840074177141,88.967760473212,85.33327432161569,567.6813517866319,44185.15214623817,15.51052923193906,Rough,No_Failure,253
392.9925001565141,106.69950047344328,42.73381217559766,94.63591907508868,3.1633730080048976,71.02587172755818,62.866722576341694,1500.0,135328.17870579803,24.90242120239349,Smooth,Thermal_System_Failure,35
376.5197959627421,136.21936969042616,54.55275281510346,60.0,27.1917302102734,101.87609606873691,97.09839633259928,919.6966842151808,250000.0,45.0,Smooth,Motor_Bearing_Wear,38
348.4901641960698,109.48103649074528,56.769845646878025,62.3741159518427,2.4895788175465907,67.04121740465303,60.05350618172715,1111.9768973830028,151107.6489605584,31.88810972417673,Extreme,Battery_Cell_Degradation,131
394.6376204033395,114.51886170726652,26.51125748138663,94.41392108202896,5.731734453742561,81.59022389183889,60.086991830293215,1500.0,125843.62310318484,38.22898075167483,Smooth,Motor_Bearing_Wear,67
312.70835932264777,123.6304666068243,63.03522280369649,67.37136657505663,9.636263247007582,89.32988625458145,85.92597395406011,1433.0980844445623,53883.29074107339,24.69997998899728,Smooth,Battery_Cell_Degradation,190
388.2499428381015,117.2601879707127,25.922528848420995,97.42602197154108,2.84759786723877,65.88416658805042,57.79390795854897,1500.0,118930.41848632669,33.0375474801478,Smooth,Power_Electronics_Failure,80
324.1802402207724,88.47696589047519,56.91681717496946,75.39195935181827,9.6471784795532,91.91634497676304,81.17084424960002,896.8359666493687,250000.0,16.444860361891998,Smooth,Charging_Port_Fault,45
357.4524770169532,138.9407561901199,61.82855515085876,60.35468051809295,7.922475886832314,87.49086406866431,82.382140734036,996.3029639144712,147893.97952471502,33.3960704196694,Rough,Battery_Cell_Degradation,168
395.99737473153215,55.982184612506046,24.98419317929539,95.63608044810913,8.501547032649084,87.38573764448526,85.07875033167743,107.02062804449145,131498.32960203322,23.34430709622224,Smooth,No_Failure,282
397.32337290296937,96.20036538739194,28.33157329546936,96.60764954860856,2.223749863892388,61.543349616798814,61.995214371223575,283.24109699233054,109346.4860875256,12.848957635764997,Rough,No_Failure,204
392.6637460538605,95.96465507090085,46.63356644872289,95.40648391954072,2.0318483016130178,67.05444163243753,65.38115810322361,1172.7138811272305,202791.3820603621,38.39719206149485,Smooth,Thermal_System_Failure,30
381.8676209723048,97.57671085398498,25.83088528255492,95.18607000019531,5.902413057425576,84.19050511116728,59.01393134972989,1163.8438247410056,198626.5186294665,11.83197481906778,Rough,Motor_Bearing_Wear,51
369.5091281549067,99.717955534481,33.01041932514065,93.36149134103808,2.130052192454378,64.75237459321603,57.82652577887841,1278.3565814270416,109047.44493706989,15.142799431043224,Rough,Battery_Cell_Degradation,202
373.02732767079664,107.76499018032554,39.32352404032188,93.192507338126,2.259473187948052,61.11222324388451,65.96295181861096,653.3850483263661,250000.0,21.735220137726067,Smooth,Battery_Cell_Degradation,164
407.0307123510551,93.97941714406686,28.37096236075553,95.1887406445535,2.3386651831204293,66.72845482844238,56.2739901056524,543.2330778237049,55538.8685550599,19.713759453876808,Rough,No_Failure,214
350.6324942272174,113.67189766171012,36.6849738729501,92.54229771969428,2.70384010317884,62.382549614640205,58.39716859047038,1029.974663453867,161241.59959499122,27.350790409044283,Smooth,Battery_Cell_Degradation,195
389.9788344210882,103.29972996239964,36.094054250741365,94.14752472321688,2.248280158471479,59.39441232927014,49.58877614349912,745.3039217734648,250000.0,18.786112098010967,Rough,Battery_Cell_Degradation,122
412.64920305144665,126.19725801738578,28.78125190443176,95.18106335823892,2.070261817279601,67.34291168418402,63.50300676595096,1500.0,113595.98429391228,24.68845187282865,Smooth,Power_Electronics_Failure,93
380.76749099729,126.36440817133538,46.91607886357581,67.01265550038974,27.54649419656452,90.02151596126653,48.86442126389957,1500.0,120143.68425483863,32.139556714153464,Smooth,Motor_Bearing_Wear,73
397.052892860396,101.68480380229654,26.573401825564865,95.44126941689125,2.160038730351374,65.89629641443247,54.09220981292015,201.83591471279053,125070.41462721686,31.398143390625727,Smooth,No_Failure,207
437.9287332224027,120.8224494633682,31.267526899654342,95.08135420623567,2.308201104387826,67.49301841188844,55.051096906861936,645.9602661380783,250000.0,37.71066205951968,Rough,Power_Electronics_Failure,184
368.4381076034125,107.26534723042272,38.71576955809839,93.63743540236648,2.150426753080346,55.81311764306787,58.26239249266232,538.7907386433653,250000.0,34.92343442497668,Smooth,Battery_Cell_Degradation,221
382.4686095276364,93.83749844477794,29.03749966935466,95.66854576813684,2.844869931930076,59.44160146580649,64.45587503105443,1316.946457398706,152084.3043649563,27.44891984103006,Smooth,Charging_Port_Fault,63
367.7899276593471,103.4161957077314,45.895397770493126,92.33212005907887,1.9401639188326023,72.00177617625832,63.674057317685744,1500.0,134231.1769185159,31.284871343609097,Smooth,Thermal_System_Failure,37
338.7124519766618,161.8812126571597,60.1105968453428,67.2698435799455,8.792796676175882,83.23832281138479,81.6246347097929,1500.0,21882.76428360045,23.59718860384472,Smooth,Battery_Cell_Degradation,228
445.7029761877262,93.89781760895266,28.118272354087484,95.35760650682234,6.665150026337214,68.64932808553681,54.78474470344705,894.5572879246697,250000.0,16.64874425428003,Rough,Motor_Bearing_Wear,58
392.9925001565141,106.69950047344328,42.73381217559766,94.63591907508868,3.1633730080048976,71.02587172755818,62.866722576341694,1500.0,135328.17870579803,24.90242120239349,Smooth,Thermal_System_Failure,35
365.2761602324635,155.0681635237351,49.715943947534015,67.60123707302559,8.128583380658961,88.40527082534165,50.79475912903781,941.2843067742748,217966.40154602347,40.6498866185485,Rough,Motor_Bearing_Wear,119
390.928730684906,156.15244891630675,67.59130568548116,71.29880660198233,2.537104908141297,55.30898602841864,56.99751122706231,913.4880774805968,250000.0,31.94633359103981,Smooth,Thermal_System_Failure,39
418.9815222663574,110.7955736610642,29.14994296119818,96.10271538728152,2.425542419733614,61.21705636664211,52.05483509264555,213.9113802296785,116865.26393310518,14.517150694034308,Extreme,No_Failure,242
382.89433455380464,126.94379841062664,57.34482615708156,69.22174257456604,9.524784751238304,100.61937283122646,101.11761667744916,731.8192906612968,239708.33118422684,20.57725984033478,Smooth,Battery_Cell_Degradation,119
374.5022806703292,99.0003939269014,37.20581583511549,96.6481786043257,2.054409306650004,61.496041967409255,58.54756122873477,1071.0352444684684,147807.43074521693,29.72440917101117,Smooth,Battery_Cell_Degradation,215
408.8981306396864,71.54189163418455,25.8779840786326,95.9711623505017,2.17074630257534,58.18937099637908,58.27584964402779,809.7397049555026,250000.0,37.664619351500654,Smooth,Charging_Port_Fault,67
426.19257974977353,101.49136618042162,33.308430620081474,98.18754738438636,2.247799148020949,55.80430251296664,60.40693433995399,590.902174578278,250000.0,35.10201258920344,Smooth,Battery_Cell_Degradation,202
444.2700922750388,125.30967317026946,26.39523395236379,96.21481974915716,2.0878675723267963,55.15228634304675,55.73980816750648,1314.375350272496,145036.78121688188,20.89577400642802,Smooth,Power_Electronics_Failure,110
323.4068904014388,157.20356005974295,59.57904000890066,66.18138176105774,9.007552624608229,89.6122295093647,85.01857979565234,1500.0,78634.78565432224,18.07875387692697,Rough,Battery_Cell_Degradation,126
401.29353115708193,139.31028591746434,27.86586080140016,97.67765977812708,1.9544446078080988,65.62462699907982,65.16513412518009,1500.0,109095.5917105193,23.58988301993178,Rough,Power_Electronics_Failure,99
391.4069869634169,99.99967380896022,39.85234185899804,96.30025127483552,1.7414407414370945,73.594783756971,61.81154982825492,1385.0320047936552,115944.41077224124,42.48915981528573,Smooth,Battery_Cell_Degradation,137
404.86675867850295,101.32510891816644,28.78620546848437,94.19434141252928,1.9887259900393464,60.12264350171377,54.25139274635927,490.2850874453296,250000.0,21.711628341265428,Smooth,Battery_Cell_Degradation,244
411.4464818736202,89.39839699540481,31.020109487884213,94.52373808604526,7.362960586722563,77.32257271550576,54.12648991306616,899.8955583551852,250000.0,40.5504192174085,Smooth,Motor_Bearing_Wear,55
403.3534500559625,118.9036187793084,27.177642614024467,95.0435552915946,2.819629737781299,60.046297935780544,66.14155060585121,976.2773424953958,210705.99603283827,14.221670918342406,Rough,Power_Electronics_Failure,112
361.3870976692436,103.0323814073512,34.15961944647844,92.23814091857872,2.61896631841966,62.295151337133646,64.79720433790449,553.0120356672727,250000.0,38.20250044526268,Smooth,Battery_Cell_Degradation,210
438.61640293942094,57.12962871966317,29.923928934416164,94.41765794421092,3.478588559849589,58.65510618170647,55.675563732191705,1500.0,124248.664234014,23.47441840223125,Smooth,Charging_Port_Fault,43
408.8981306396864,71.54189163418455,25.8779840786326,95.9711623505017,2.17074630257534,58.18937099637908,58.27584964402779,809.7397049555026,250000.0,37.664619351500654,Smooth,Charging_Port_Fault,67
389.4993053885431,132.30047334291876,22.79586105378561,95.65990667401704,2.151448501345569,64.08874504636847,60.37119842708173,678.890230599934,250000.0,41.99132535304168,Smooth,Power_Electronics_Failure,162
341.09532130021944,144.62902912665254,50.09680687329664,66.4869324349324,27.665254739399533,103.81085467971393,79.02136950094726,1211.686397368951,191815.8829104461,18.908277793545675,Smooth,Motor_Bearing_Wear,36
420.19614569404064,107.69533705587598,30.11306847872208,95.82193473711986,2.0202619126302457,57.9497432650008,60.13547299765756,99.37545257346008,139645.8759593291,40.83943810265443,Smooth,No_Failure,242
432.6004521041305,108.51846141210676,24.29702993767069,98.27019765864831,5.746663813989579,77.33316922958353,59.5805972475024,1301.579302994725,166650.07708337376,20.335514547841218,Rough,Motor_Bearing_Wear,63
416.48064395098345,93.8341192171142,27.64172349072892,95.66954684289702,2.105470632177393,61.11030759309742,62.392523163291095,477.8700029789084,63020.15542200878,20.056515536458424,Smooth,No_Failure,248
404.3005635837412,152.77940947928298,26.221079195397152,95.2035240245415,2.415727406898814,61.08985413433266,69.17589431892898,1296.1774501488142,148138.55789484386,30.802940583181183,Smooth,Power_Electronics_Failure,104
405.9057492487864,104.9308644507269,28.623542827041742,95.06762544316469,2.753902549183381,59.73629157658041,60.85766217715155,142.74146949370123,135226.94241175294,30.001512423655008,Smooth,No_Failure,217
354.42277231531324,112.53563508315028,62.163388054147816,60.0,9.572264979112816,83.63734196242947,86.14440098784218,1500.0,139609.1303328098,35.79415851630982,Smooth,Thermal_System_Failure,21
379.66567977063903,106.59450593340816,27.466925582607185,97.24119446283795,9.96986227832228,85.22791272549838,65.1007275110933,1500.0,129253.3970863336,26.28610253671898,Extreme,Motor_Bearing_Wear,56
386.94170888228285,92.4475680703884,26.95739837979232,94.74078982099572,7.380017891481122,72.471662334654,53.20794247986059,1500.0,116493.73758041536,25.633988503896955,Smooth,Motor_Bearing_Wear,92
384.1456841976069,105.89622644253872,26.44558461064393,96.09861769228992,6.861060008982422,79.54387639137555,54.04579021388699,1500.0,133239.85115427797,13.780632984083088,Smooth,Motor_Bearing_Wear,46
392.2913377639272,94.19401428046798,31.67719625825476,96.99694240287756,7.0427909764128405,83.00390922900597,65.6566183686302,1199.9390341781498,200699.7696359653,35.59088219678458,Rough,Motor_Bearing_Wear,25
386.9104156556282,164.15415840733945,45.71616912898066,72.44161713590444,8.58812460581437,96.22543228015714,81.60421484103861,1346.0855097934184,141892.2023541284,33.90053557582931,Smooth,Power_Electronics_Failure,83
419.8225968310063,103.7394272598972,50.577125413432576,94.74826729123048,2.2837819459717945,72.81954568600987,57.386586419858965,970.1114880607151,250000.0,16.533102586071962,Smooth,Thermal_System_Failure,14
409.28540854226446,128.1367908711165,28.32794004625262,97.34562088692476,2.4545759221801084,64.94121921305953,63.78797339978465,1500.0,117661.43681911126,31.443923622219188,Smooth,Power_Electronics_Failure,82
409.1963845410941,110.01780681772858,27.44593568686556,99.96205529256896,2.483624957656549,65.17492255082801,58.413163521634864,1500.0,100145.25608563249,18.7712391850589,Smooth,Power_Electronics_Failure,130
348.3159696782937,207.6845572140629,53.29242022050623,60.40808427757685,9.9893543533916,88.90830874340801,91.16352914393391,1500.0,53099.678181909934,10.13011477055839,Smooth,Power_Electronics_Failure,197
362.9635441290508,92.66201210850016,37.43028278526932,96.47474342389174,2.237048795406829,59.09961427947337,57.75311871860943,1500.0,110363.9584277638,32.888693520084686,Smooth,Battery_Cell_Degradation,95
412.7313830554276,99.19803972083368,33.943835467869164,90.30181263869385,2.121366828778789,60.40548721889597,64.3238597602222,599.7608800886309,250000.0,1.9682439231689983,Smooth,Battery_Cell_Degradation,185
